source_file,source_sheet,source_row,status,reason
F1,Buyer Priorities,60,empty,
F1,Buyer Priorities,61,empty,
F1,Buyer Priorities,62,empty,
F1,Buyer Priorities,63,empty,
F1,Buyer Priorities,64,empty,
F1,Buyer Priorities,65,empty,
F1,Buyer Priorities,66,empty,
F1,Buyer Priorities,67,empty,
F1,Buyer Priorities,68,empty,
F1,Buyer Priorities,69,empty,
F1,Buyer Priorities,70,empty,
F1,Buyer Priorities,71,empty,
F1,Buyer Priorities,72,empty,
F1,Buyer Priorities,73,empty,
F1,Buyer Priorities,74,empty,
F1,Buyer Priorities,75,empty,
F1,Buyer Priorities,76,empty,
F1,Buyer Priorities,77,empty,
F1,Buyer Priorities,78,empty,
F1,Buyer Priorities,79,empty,
F1,Buyer Priorities,80,empty,
F1,Buyer Priorities,81,empty,
F1,Buyer Priorities,82,empty,
F1,Buyer Priorities,83,empty,
F1,Buyer Priorities,84,empty,
F1,Buyer Priorities,85,empty,
F1,Buyer Priorities,86,empty,
F1,Buyer Priorities,87,empty,
F1,Buyer Priorities,88,empty,
F1,Buyer Priorities,89,empty,
F1,Buyer Priorities,90,empty,
F1,Buyer Priorities,91,empty,
F1,Buyer Priorities,92,empty,
F1,Buyer Priorities,93,empty,
F1,Buyer Priorities,94,empty,
F1,Buyer Priorities,95,empty,
F1,Buyer Priorities,96,empty,
F1,Buyer Priorities,97,empty,
F1,Buyer Priorities,98,empty,
F1,Buyer Priorities,99,empty,
F1,Buyer Priorities,100,empty,
F1,Buyer Priorities,101,empty,
F1,Buyer Priorities,102,empty,
F1,Buyer Priorities,103,empty,
F1,Buyer Priorities,104,empty,
F1,Buyer Priorities,105,empty,
F1,Buyer Priorities,106,empty,
F1,Buyer Priorities,107,empty,
F1,Buyer Priorities,108,empty,
F1,Buyer Priorities,109,empty,
F4,Competitor wise,1,header,row in header rows 1-1
F4,Competitor wise,2,ingested,
F4,Competitor wise,3,ingested,
F4,Competitor wise,4,ingested,
F4,Competitor wise,5,ingested,
F4,Competitor wise,6,ingested,
F4,Competitor wise,7,ingested,
F4,Competitor wise,8,ingested,
F4,Competitor wise,9,ingested,
F4,Competitor wise,10,ingested,
F4,Competitor wise,11,ingested,
F4,Competitor wise,12,ingested,
F4,Competitor wise,13,ingested,
F4,Competitor wise,14,ingested,
F4,Competitor wise,15,ingested,
F4,Competitor wise,16,ingested,
F4,Competitor wise,17,ingested,
F4,Competitor wise,18,ingested,
F4,Competitor wise,19,ingested,
F4,Competitor wise,20,ingested,
F4,Competitor wise,21,ingested,
F4,Competitor wise,22,ingested,
F4,Competitor wise,23,ingested,
F4,Competitor wise,24,ingested,
F4,Competitor wise,25,ingested,
F4,Competitor wise,26,ingested,
F4,Competitor wise,27,ingested,
F4,Competitor wise,28,ingested,
F4,Competitor wise,29,ingested,
F4,Competitor wise,30,ingested,
F4,Competitor wise,31,ingested,
F4,Competitor wise,32,ingested,
F4,Competitor wise,33,ingested,
F4,Competitor wise,34,ingested,
F4,Competitor wise,35,ingested,
F4,Competitor wise,36,ingested,
F4,Competitor wise,37,ingested,
F4,Competitor wise,38,ingested,
F4,Competitor wise,39,ingested,
F4,Competitor wise,40,ingested,
F4,Competitor wise,41,ingested,
F4,Competitor wise,42,ingested,
F4,Competitor wise,43,ingested,
F4,Competitor wise,44,ingested,
F4,Competitor wise,45,ingested,
F4,Competitor wise,46,ingested,
F4,Competitor wise,47,ingested,
F1,Partnerships and Alliances,1,header,row in header rows 1-6
F1,Partnerships and Alliances,2,header,row in header rows 1-6
F1,Partnerships and Alliances,3,header,row in header rows 1-6
F1,Partnerships and Alliances,4,header,row in header rows 1-6
F1,Partnerships and Alliances,5,header,row in header rows 1-6
F1,Partnerships and Alliances,6,header,row in header rows 1-6
F1,Partnerships and Alliances,7,ingested,
F1,Partnerships and Alliances,8,ingested,
F1,Partnerships and Alliances,9,ingested,
F1,Partnerships and Alliances,10,ingested,
F1,Partnerships and Alliances,11,ingested,
F1,Partnerships and Alliances,12,ingested,
F1,Partnerships and Alliances,13,ingested,
F1,Partnerships and Alliances,14,ingested,
F1,Partnerships and Alliances,15,ingested,
F1,Partnerships and Alliances,16,ingested,
F1,Partnerships and Alliances,17,ingested,
F1,Partnerships and Alliances,18,ingested,
F1,Partnerships and Alliances,19,ingested,
F1,Partnerships and Alliances,20,ingested,
F1,Partnerships and Alliances,21,ingested,
F1,Partnerships and Alliances,22,ingested,
F1,Partnerships and Alliances,23,ingested,
F1,Partnerships and Alliances,24,ingested,
F1,Partnerships and Alliances,25,ingested,
F1,Partnerships and Alliances,26,ingested,
F1,Partnerships and Alliances,27,ingested,
F1,Partnerships and Alliances,28,ingested,
F1,Partnerships and Alliances,29,ingested,
F1,Partnerships and Alliances,30,ingested,
F1,Partnerships and Alliances,31,ingested,
F1,Partnerships and Alliances,32,ingested,
F1,Partnerships and Alliances,33,ingested,
F1,Partnerships and Alliances,34,ingested,
F1,Partnerships and Alliances,35,ingested,
F1,Partnerships and Alliances,36,ingested,
F1,Partnerships and Alliances,37,ingested,
F1,Partnerships and Alliances,38,ingested,
F1,Partnerships and Alliances,39,ingested,
F1,Partnerships and Alliances,40,ingested,
F1,Partnerships and Alliances,41,ingested,
F1,Partnerships and Alliances,42,ingested,
F1,Partnerships and Alliances,43,ingested,
F1,Partnerships and Alliances,44,ingested,
F1,Partnerships and Alliances,45,ingested,
F1,Partnerships and Alliances,46,ingested,
F1,Partnerships and Alliances,47,ingested,
F1,Partnerships and Alliances,48,ingested,
F1,Partnerships and Alliances,49,ingested,
F1,Partnerships and Alliances,50,ingested,
F1,Partnerships and Alliances,51,ingested,
F1,Partnerships and Alliances,52,ingested,
F1,Partnerships and Alliances,53,ingested,
F1,Partnerships and Alliances,54,ingested,
F1,Partnerships and Alliances,55,ingested,
F1,Partnerships and Alliances,56,ingested,
F1,Partnerships and Alliances,57,ingested,
F1,Partnerships and Alliances,58,ingested,
F1,Partnerships and Alliances,59,ingested,
F1,Partnerships and Alliances,60,ingested,
F1,Partnerships and Alliances,61,ingested,
F1,Partnerships and Alliances,62,ingested,
F1,Partnerships and Alliances,63,ingested,
F1,Partnerships and Alliances,64,ingested,
F1,Partnerships and Alliances,65,ingested,
F1,Partnerships and Alliances,66,ingested,
F1,Partnerships and Alliances,67,ingested,
F1,Partnerships and Alliances,68,ingested,
F1,Partnerships and Alliances,69,ingested,
F1,Partnerships and Alliances,70,skipped_non_data,row has content but not in expected data shape
F1,Partnerships and Alliances,71,empty,
F1,Partnerships and Alliances,72,empty,
F1,Partnerships and Alliances,73,empty,
F1,Partnerships and Alliances,74,empty,
F1,Partnerships and Alliances,75,empty,
F1,Partnerships and Alliances,76,empty,
F1,Partnerships and Alliances,77,empty,
F1,Partnerships and Alliances,78,empty,
F1,Partnerships and Alliances,79,empty,
F1,Partnerships and Alliances,80,empty,
F1,Partnerships and Alliances,81,empty,
F1,Partnerships and Alliances,82,empty,
F1,Partnerships and Alliances,83,empty,
F1,Partnerships and Alliances,84,empty,
F1,Partnerships and Alliances,85,empty,
F1,Partnerships and Alliances,86,empty,
F1,Partnerships and Alliances,87,empty,
F1,Capability Gap Assessment -Ver2,1,header,row in header rows 1-2
F1,Capability Gap Assessment -Ver2,2,header,row in header rows 1-2
F1,Capability Gap Assessment -Ver2,3,ingested,
F1,Capability Gap Assessment -Ver2,4,ingested,
F1,Capability Gap Assessment -Ver2,5,ingested,
F1,Capability Gap Assessment -Ver2,6,ingested,
F1,Capability Gap Assessment -Ver2,7,ingested,
F1,Capability Gap Assessment -Ver2,8,ingested,
F1,Capability Gap Assessment -Ver2,9,ingested,
F1,Capability Gap Assessment -Ver2,10,ingested,
F1,Capability Gap Assessment -Ver2,11,ingested,
F1,Capability Gap Assessment -Ver2,12,ingested,
F1,Capability Gap Assessment -Ver2,13,ingested,
F1,Capability Gap Assessment -Ver2,14,ingested,
F1,Capability Gap Assessment -Ver2,15,ingested,
F1,Capability Gap Assessment -Ver2,16,ingested,
F1,Capability Gap Assessment -Ver2,17,ingested,
F1,Capability Gap Assessment -Ver2,18,ingested,
F1,Capability Gap Assessment -Ver2,19,ingested,
F1,Capability Gap Assessment -Ver2,20,ingested,
F1,Capability Gap Assessment -Ver2,21,ingested,
F1,Capability Gap Assessment -Ver2,22,ingested,
F1,Capability Gap Assessment -Ver2,23,ingested,
F1,Capability Gap Assessment -Ver2,24,ingested,
F1,Capability Gap Assessment -Ver2,25,ingested,
F1,Capability Gap Assessment -Ver2,26,ingested,
F1,Capability Gap Assessment -Ver2,27,ingested,
F1,Capability Gap Assessment -Ver2,28,ingested,
F1,Capability Gap Assessment -Ver2,29,ingested,
F1,Capability Gap Assessment -Ver2,30,ingested,
F1,Capability Gap Assessment -Ver2,31,ingested,
F1,Capability Gap Assessment -Ver2,32,ingested,
F1,Capability Gap Assessment -Ver2,33,ingested,
F1,Capability Gap Assessment -Ver2,34,ingested,
F1,Capability Gap Assessment -Ver2,35,ingested,
F1,Capability Gap Assessment -Ver2,36,ingested,
F1,Capability Gap Assessment -Ver2,37,ingested,
F1,Capability Gap Assessment -Ver2,38,ingested,
F1,Capability Gap Assessment -Ver2,39,ingested,
F1,Capability Gap Assessment -Ver2,40,ingested,
F1,Capability Gap Assessment -Ver2,41,ingested,
F1,Capability Gap Assessment -Ver2,42,ingested,
F1,Capability Gap Assessment -Ver2,43,ingested,
F1,Capability Gap Assessment -Ver2,44,ingested,
F1,Capability Gap Assessment -Ver2,45,ingested,
F1,Capability Gap Assessment -Ver2,46,ingested,
F1,Capability Gap Assessment -Ver2,47,skipped_non_data,row has content but not in expected data shape
F1,Capability Gap Assessment -Ver2,48,ingested,
F1,Capability Gap Assessment -Ver2,49,ingested,
F1,Capability Gap Assessment -Ver2,50,ingested,
F1,Capability Gap Assessment -Ver2,51,ingested,
F1,Capability Gap Assessment -Ver2,52,ingested,
F1,Capability Gap Assessment -Ver2,53,ingested,
F1,Capability Gap Assessment -Ver2,54,ingested,
F1,Capability Gap Assessment -Ver2,55,ingested,
F1,Capability Gap Assessment -Ver2,56,empty,
F1,Capability Gap Assessment -Ver2,57,empty,
F1,Capability Gap Assessment -Ver2,58,empty,
F1,Capability Gap Assessment -Ver2,59,empty,
F1,Capability Gap Assessment -Ver2,60,empty,
F1,Capability Gap Assessment -Ver2,61,empty,
F1,Capability Gap Assessment -Ver2,62,empty,
F1,Capability Gap Assessment -Ver2,63,empty,
F1,Capability Gap Assessment -Ver2,64,skipped_non_data,row has content but not in expected data shape
F1,Capability Gap Assessment -Ver2,65,empty,
F1,Capability Gap Assessment -Ver2,66,empty,
F1,Capability Gap Assessment -Ver2,67,empty,
F1,InsureTech Landscape,1,header,row in header rows 1-7
F1,InsureTech Landscape,2,header,row in header rows 1-7
F1,InsureTech Landscape,3,header,row in header rows 1-7
F1,InsureTech Landscape,4,header,row in header rows 1-7
F1,InsureTech Landscape,5,header,row in header rows 1-7
F1,InsureTech Landscape,6,header,row in header rows 1-7
F1,InsureTech Landscape,7,header,row in header rows 1-7
F1,InsureTech Landscape,8,ingested,
F1,InsureTech Landscape,9,ingested,
F1,InsureTech Landscape,10,ingested,
F1,InsureTech Landscape,11,ingested,
F1,InsureTech Landscape,12,ingested,
F1,InsureTech Landscape,13,ingested,
F1,InsureTech Landscape,14,ingested,
F1,InsureTech Landscape,15,ingested,
F1,InsureTech Landscape,16,ingested,
F1,InsureTech Landscape,17,ingested,
F1,InsureTech Landscape,18,ingested,
F1,InsureTech Landscape,19,ingested,
F1,InsureTech Landscape,20,ingested,
F1,InsureTech Landscape,21,ingested,
F1,InsureTech Landscape,22,ingested,
F1,InsureTech Landscape,23,ingested,
F1,InsureTech Landscape,24,ingested,
F1,InsureTech Landscape,25,ingested,
F1,InsureTech Landscape,26,ingested,
F1,InsureTech Landscape,27,ingested,
F1,InsureTech Landscape,28,ingested,
F1,InsureTech Landscape,29,ingested,
F1,InsureTech Landscape,30,ingested,
F1,InsureTech Landscape,31,ingested,
F1,InsureTech Landscape,32,ingested,
F1,InsureTech Landscape,33,ingested,
F1,InsureTech Landscape,34,ingested,
F1,InsureTech Landscape,35,ingested,
F1,InsureTech Landscape,36,ingested,
F1,InsureTech Landscape,37,ingested,
F1,InsureTech Landscape,38,ingested,
F1,InsureTech Landscape,39,ingested,
F1,InsureTech Landscape,40,ingested,
F1,InsureTech Landscape,41,ingested,
F1,InsureTech Landscape,42,ingested,
F1,InsureTech Landscape,43,ingested,
F1,InsureTech Landscape,44,ingested,
F1,InsureTech Landscape,45,ingested,
F1,InsureTech Landscape,46,ingested,
F1,InsureTech Landscape,47,ingested,
F1,InsureTech Landscape,48,ingested,
F1,InsureTech Landscape,49,ingested,
F1,InsureTech Landscape,50,ingested,
F1,InsureTech Landscape,51,ingested,
F1,InsureTech Landscape,52,ingested,
F1,InsureTech Landscape,53,ingested,
F1,InsureTech Landscape,54,ingested,
F1,InsureTech Landscape,55,ingested,
F1,InsureTech Landscape,56,ingested,
F1,InsureTech Landscape,57,ingested,
F1,InsureTech Landscape,58,ingested,
F1,InsureTech Landscape,59,ingested,
F1,InsureTech Landscape,60,ingested,
F1,InsureTech Landscape,61,ingested,
F1,InsureTech Landscape,62,ingested,
F1,InsureTech Landscape,63,ingested,
F1,InsureTech Landscape,64,ingested,
F1,InsureTech Landscape,65,ingested,
F1,InsureTech Landscape,66,ingested,
F1,InsureTech Landscape,67,ingested,
F1,InsureTech Landscape,68,ingested,
F1,InsureTech Landscape,69,ingested,
F1,InsureTech Landscape,70,ingested,
F1,InsureTech Landscape,71,ingested,
F1,InsureTech Landscape,72,ingested,
F1,InsureTech Landscape,73,ingested,
F1,InsureTech Landscape,74,ingested,
F1,InsureTech Landscape,75,ingested,
F1,InsureTech Landscape,76,ingested,
F1,InsureTech Landscape,77,ingested,
F1,InsureTech Landscape,78,ingested,
F1,InsureTech Landscape,79,ingested,
F1,InsureTech Landscape,80,ingested,
F1,InsureTech Landscape,81,ingested,
F1,InsureTech Landscape,82,ingested,
F1,InsureTech Landscape,83,ingested,
F1,InsureTech Landscape,84,ingested,
F1,InsureTech Landscape,85,ingested,
F1,InsureTech Landscape,86,ingested,
F1,InsureTech Landscape,87,ingested,
F1,InsureTech Landscape,88,ingested,
F1,Partnership Landscape,1,header,row in header rows 1-7
F1,Partnership Landscape,2,header,row in header rows 1-7
F1,Partnership Landscape,3,header,row in header rows 1-7
F1,Partnership Landscape,4,header,row in header rows 1-7
F1,Partnership Landscape,5,header,row in header rows 1-7
F1,Partnership Landscape,6,header,row in header rows 1-7
F1,Partnership Landscape,7,header,row in header rows 1-7
F1,Partnership Landscape,8,ingested,
F1,Partnership Landscape,9,ingested,
F1,Partnership Landscape,10,ingested,
F1,Partnership Landscape,11,ingested,
F1,Partnership Landscape,12,ingested,
F1,Partnership Landscape,13,ingested,
F1,Partnership Landscape,14,ingested,
F1,Partnership Landscape,15,ingested,
F1,Partnership Landscape,16,ingested,
F1,Partnership Landscape,17,ingested,
F1,Partnership Landscape,18,ingested,
F1,Partnership Landscape,19,ingested,
F1,Partnership Landscape,20,ingested,
F1,Partnership Landscape,21,ingested,
F1,Partnership Landscape,22,ingested,
F1,Partnership Landscape,23,ingested,
F1,Partnership Landscape,24,ingested,
F1,Partnership Landscape,25,ingested,
F1,Partnership Landscape,26,ingested,
F1,Partnership Landscape,27,ingested,
F1,Partnership Landscape,28,ingested,
F1,Partnership Landscape,29,ingested,
F1,Partnership Landscape,30,ingested,
F1,Partnership Landscape,31,ingested,
F1,Partnership Landscape,32,ingested,
F1,Partnership Landscape,33,ingested,
F1,Partnership Landscape,34,ingested,
F1,Partnership Landscape,35,ingested,
F1,Partnership Landscape,36,ingested,
F1,Partnership Landscape,37,ingested,
F1,Partnership Landscape,38,ingested,
F1,Partnership Landscape,39,ingested,
F1,Partnership Landscape,40,ingested,
F1,Partnership Landscape,41,ingested,
F1,Partnership Landscape,42,ingested,
F1,Partnership Landscape,43,ingested,
F1,Partnership Landscape,44,ingested,
F1,Partnership Landscape,45,ingested,
F1,Partnership Landscape,46,ingested,
F1,Partnership Landscape,47,ingested,
F1,Partnership Landscape,48,ingested,
F1,Partnership Landscape,49,ingested,
F1,Partnership Landscape,50,ingested,
F1,Partnership Landscape,51,ingested,
F1,Partnership Landscape,52,ingested,
F1,Partnership Landscape,53,ingested,
F1,Partnership Landscape,54,ingested,
F1,Partnership Landscape,55,ingested,
F1,Partnership Landscape,56,ingested,
F1,Partnership Landscape,57,ingested,
F1,Partnership Landscape,58,ingested,
F1,Partnership Landscape,59,ingested,
F1,Partnership Landscape,60,ingested,
F1,Partnership Landscape,61,ingested,
F1,Partnership Landscape,62,ingested,
F1,Partnership Landscape,63,ingested,
F1,Partnership Landscape,64,ingested,
F1,Partnership Landscape,65,ingested,
F1,Partnership Landscape,66,ingested,
F1,Partnership Landscape,67,ingested,
F1,Partnership Landscape,68,ingested,
F1,Partnership Landscape,69,ingested,
F1,Partnership Landscape,70,ingested,
F1,P&C Solutions List,1,header,row in header rows 1-9
F1,P&C Solutions List,2,header,row in header rows 1-9
F1,P&C Solutions List,3,header,row in header rows 1-9
F1,P&C Solutions List,4,header,row in header rows 1-9
F1,P&C Solutions List,5,header,row in header rows 1-9
F1,P&C Solutions List,6,header,row in header rows 1-9
F1,P&C Solutions List,7,header,row in header rows 1-9
F1,P&C Solutions List,8,header,row in header rows 1-9
F1,P&C Solutions List,9,header,row in header rows 1-9
F1,P&C Solutions List,10,ingested,
F1,P&C Solutions List,11,ingested,
F1,P&C Solutions List,12,ingested,
F1,P&C Solutions List,13,ingested,
F1,P&C Solutions List,14,ingested,
F1,P&C Solutions List,15,ingested,
F1,P&C Solutions List,16,ingested,
F1,P&C Solutions List,17,ingested,
F1,P&C Solutions List,18,ingested,
F1,P&C Solutions List,19,ingested,
F1,P&C Solutions List,20,ingested,
F1,P&C Solutions List,21,ingested,
F1,P&C Solutions List,22,ingested,
F1,P&C Solutions List,23,ingested,
F1,P&C Solutions List,24,ingested,
F1,P&C Solutions List,25,empty,
F1,P&C Solutions List,26,ingested,
F1,P&C Solutions List,27,ingested,
F1,P&C Solutions List,28,ingested,
F1,P&C Solutions List,29,ingested,
F1,P&C Solutions List,30,ingested,
F1,P&C Solutions List,31,ingested,
F1,P&C Solutions List,32,ingested,
F1,P&C Solutions List,33,ingested,
F1,P&C Solutions List,34,ingested,
F1,P&C Solutions List,35,empty,
F1,P&C Solutions List,36,ingested,
F1,P&C Solutions List,37,ingested,
F1,P&C Solutions List,38,ingested,
F1,P&C Solutions List,39,ingested,
F1,P&C Solutions List,40,empty,
F1,P&C Solutions List,41,ingested,
F1,P&C Solutions List,42,empty,
F1,P&C Solutions List,43,empty,
F1,P&C Solutions List,44,empty,
F1,P&C Solutions List,45,ingested,
F1,P&C Solutions List,46,ingested,
F1,P&C Solutions List,47,ingested,
F1,P&C Solutions List,48,ingested,
F1,P&C Solutions List,49,empty,
F1,P&C Solutions List,50,ingested,
F1,P&C Solutions List,51,empty,
F1,P&C Solutions List,52,empty,
F1,P&C Solutions List,53,empty,
F1,P&C Solutions List,54,empty,
F1,P&C Solutions List,55,empty,
F1,P&C Solutions List,56,ingested,
F1,P&C Solutions List,57,ingested,
F1,P&C Solutions List,58,empty,
F1,P&C Solutions List,59,ingested,
F1,P&C Solutions List,60,ingested,
F1,P&C Solutions List,61,ingested,
F1,P&C Solutions List,62,ingested,
F1,P&C Solutions List,63,ingested,
F1,P&C Solutions List,64,ingested,
F1,P&C Solutions List,65,ingested,
F1,Client Prioritization Framework,1,header,row in header rows 1-1
F1,Client Prioritization Framework,2,empty,
F1,Client Prioritization Framework,3,skipped_non_data,row has content but not in expected data shape
F1,Client Prioritization Framework,4,skipped_non_data,row has content but not in expected data shape
F1,Client Prioritization Framework,5,ingested,
F1,Client Prioritization Framework,6,ingested,
F1,Client Prioritization Framework,7,ingested,
F1,Client Prioritization Framework,8,ingested,
F1,Client Prioritization Framework,9,ingested,
F1,Client Prioritization Framework,10,empty,
F1,Client Prioritization Framework,11,skipped_non_data,row has content but not in expected data shape
F1,Client Prioritization Framework,12,skipped_non_data,row has content but not in expected data shape
F1,Client Prioritization Framework,13,ingested,
F1,Client Prioritization Framework,14,ingested,
F1,Client Prioritization Framework,15,ingested,
F1,Client Prioritization Framework,16,ingested,
F1,Client Prioritization Framework,17,ingested,
F1,Client Prioritization Framework,18,skipped_non_data,row has content but not in expected data shape
F1,Client Prioritization Framework,19,skipped_non_data,row has content but not in expected data shape
F1,Client Prioritization Framework,20,skipped_non_data,row has content but not in expected data shape
F1,Client Prioritization Framework,21,skipped_non_data,row has content but not in expected data shape
F1,Client Prioritization Framework,22,skipped_non_data,row has content but not in expected data shape
F1,Insuretch Anlaysis - Roopak,1,header,row in header rows 1-5
F1,Insuretch Anlaysis - Roopak,2,header,row in header rows 1-5
F1,Insuretch Anlaysis - Roopak,3,header,row in header rows 1-5
F1,Insuretch Anlaysis - Roopak,4,header,row in header rows 1-5
F1,Insuretch Anlaysis - Roopak,5,header,row in header rows 1-5
F1,Insuretch Anlaysis - Roopak,6,ingested,
F1,Insuretch Anlaysis - Roopak,7,ingested,
F1,Insuretch Anlaysis - Roopak,8,ingested,
F1,Insuretch Anlaysis - Roopak,9,ingested,
F1,Insuretch Anlaysis - Roopak,10,ingested,
F1,Insuretch Anlaysis - Roopak,11,ingested,
F1,Insuretch Anlaysis - Roopak,12,ingested,
F1,Insuretch Anlaysis - Roopak,13,ingested,
F1,Insuretch Anlaysis - Roopak,14,ingested,
F1,Build-Buy-Partner Analysis,1,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,2,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,3,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,4,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,5,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,6,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,7,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,8,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,9,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,10,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,11,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,12,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,13,header,row in header rows 1-13
F1,Build-Buy-Partner Analysis,14,ingested,
F1,Build-Buy-Partner Analysis,15,ingested,
F1,Build-Buy-Partner Analysis,16,ingested,
F1,Build-Buy-Partner Analysis,17,ingested,
F1,Build-Buy-Partner Analysis,18,ingested,
F1,Build-Buy-Partner Analysis,19,ingested,
F1,Build-Buy-Partner Analysis,20,ingested,
F1,Build-Buy-Partner Analysis,21,ingested,
F1,Build-Buy-Partner Analysis,22,ingested,
F1,Build-Buy-Partner Analysis,23,ingested,
F1,Build-Buy-Partner Analysis,24,ingested,
F1,Build-Buy-Partner Analysis,25,ingested,
F1,Build-Buy-Partner Analysis,26,ingested,
F1,Build-Buy-Partner Analysis,27,ingested,
F1,Build-Buy-Partner Analysis,28,ingested,
F1,Build-Buy-Partner Analysis,29,ingested,
F1,Build-Buy-Partner Analysis,30,ingested,
F1,Build-Buy-Partner Analysis,31,ingested,
F1,Build-Buy-Partner Analysis,32,ingested,
F1,Build-Buy-Partner Analysis,33,ingested,
F1,Build-Buy-Partner Analysis,34,ingested,
